"Num_of_http_request","Num of get request","Num of post request","Num requests between first html response and malware response","if_there_other_format_between_exe_html","if exist fake_format(Pretending action)","if exist refer_header_for_malware_request","entropy_of_downloadmalware_url","request_parameters","request_parameters_length","Get or Post request","Have_exe_file","entropy_of_exe_file","suspicious functions","vt positive results","availability","DN entropy","result"
"272","100","36","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"96","24","24","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"376","152","36","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"504","192","60","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"600","220","80","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"720","248","112","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"864","292","140","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"968","316","168","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"64","28","4","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"168","64","20","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"256","92","36","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"368","124","60","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"64","28","4","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"160","48","32","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"272","76","60","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"384","104","88","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"48","20","4","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"136","40","28","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"208","64","40","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"280","88","52","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"112","56","0","53","1","0","0","0.470495723","1","12","0","1","7.966341176","1","55","0","0.421694665","0"
"96","32","16","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"24","12","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"160","48","32","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"296","84","64","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"432","120","96","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"472","140","96","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"528","168","96","25","1","0","0","0.734182747","2","233","0","1","-1","-1","53","0","0.305804922","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"96","36","12","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"192","72","24","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"288","108","36","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"0","0","0","0","1","1","0","0","0","0","0","1","7.680773739","3","44","-1","-1","0"
"0","0","0","0","1","1","0","0","0","0","0","1","7.680773739","3","44","-1","-1","0"
"48","20","4","0","1","1","0","0","0","0","0","1","7.680773739","3","44","-1","-1","0"
"88","44","0","29","1","0","0","0.485255639","1","12","0","1","7.936707303","1","55","0","0.386974409","0"
"152","76","0","29","1","0","0","0.485255639","1","12","0","1","7.936707303","1","55","0","0.386974409","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"200","52","48","57","1","0","0","0.464134849","1","10","0","1","6.360206814","0","53","0","0.454605276","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"296","112","36","0","1","1","0","0","0","0","0","1","6.606561749","1","41","-1","-1","0"
"424","144","68","37","1","1","0","0.481616054","1","10","0","1","6.319069744","0","49","0","0.48192357","0"
"712","248","108","37","1","1","0","0.481616054","1","10","0","1","6.606561749","1","46","0","0.48192357","0"
"800","272","128","37","1","1","0","0.481616054","1","10","0","1","6.606561749","1","46","0","0.48192357","0"
"904","300","152","37","1","1","0","0.481616054","1","10","0","1","6.606561749","1","46","0","0.48192357","0"
"1008","328","176","37","1","1","0","0.481616054","1","10","0","1","6.606561749","1","46","0","0.48192357","0"
"2368","1144","40","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"56","28","0","19","1","0","0","0.732929688","2","241","0","1","-1","-1","54","0","0.444220402","0"
"72","24","12","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"144","44","28","0","1","1","0","0","0","0","0","1","6.939970535","1","46","-1","-1","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"72","28","8","0","1","1","0","0","0","0","0","1","7.730437236","0","45","-1","-1","0"
"72","28","8","0","1","1","0","0","0","0","0","1","7.730437236","0","46","-1","-1","0"
"152","60","16","0","1","1","0","0","0","0","0","1","7.730437236","0","46","-1","-1","0"
"984","444","48","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"1800","792","108","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"2572","1156","132","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"0","0","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"72","28","8","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"144","56","16","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"1972","984","20","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"88","44","0","0","1","1","0","0","0","0","0","1","7.732254984","0","53","-1","-1","0"
"480","200","40","0","1","1","0","0","0","0","0","1","7.732254984","0","53","-1","-1","0"
"40","4","16","0","1","0","0","0.450867095","1","1","0","1","7.515329443","0","48","0","0.437403449","0"
"288","108","36","0","1","1","0","0","0","0","0","1","7.700621826","1","48","-1","-1","0"
"320","124","36","0","1","1","0","0","0","0","0","1","7.700621826","1","49","-1","-1","0"
"480","176","64","0","1","1","0","0","0","0","0","1","7.700621826","1","49","-1","-1","0"
"40","20","0","15","1","0","0","0.732929713","2","240","0","1","7.264768768","0","52","0","0.418776134","0"
"288","100","44","0","1","1","0","0","0","0","0","1","-1","-1","52","-1","-1","0"
"264","104","28","0","1","1","0","0","0","0","0","1","7.632190027","0","45","-1","-1","0"
"224","88","24","0","1","1","0","0","0","0","0","1","7.515641235","4","54","-1","-1","0"
"104","48","4","0","1","1","0","0","0","0","0","1","7.732254984","0","54","-1","-1","0"
"176","76","12","33","1","1","0","0.54658018","1","26","0","1","7.201172483","1","49","0","0.42076141","0"
"208","80","24","33","1","1","0","0.54658018","1","26","0","1","7.732254984","0","54","0","0.42076141","0"
"344","144","28","0","1","1","0","0","0","0","0","1","-1","-1","49","-1","-1","0"
"728","208","156","0","1","1","0","0","0","0","0","1","-1","-1","49","-1","-1","0"
"184","52","40","0","1","1","0","0","0","0","0","1","5.420038362","3","46","-1","-1","0"
"256","84","44","0","1","1","0","0","0","0","0","1","5.420038362","3","51","-1","-1","0"
"328","116","48","0","1","1","0","0","0","0","0","1","5.420038362","3","51","-1","-1","0"
"400","148","52","0","1","1","0","0","0","0","0","1","5.420038362","3","51","-1","-1","0"
"432","164","52","15","1","1","0","0.57624785","1","73","0","1","5.45424514","3","55","0","0.490241016","0"
"488","192","52","27","1","1","0","0.567808692","1","38","0","1","5.45424514","3","55","0","0.446558678","0"
"736","288","80","27","1","1","0","0.567808692","1","38","0","1","5.420038362","3","51","0","0.446558678","0"
"992","384","112","27","1","1","0","0.567808692","1","38","0","1","5.420038362","3","51","0","0.446558678","0"
"232","80","36","0","1","1","0","0","0","0","0","1","-1","-1","52","-1","-1","0"
"272","40","96","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"48","24","0","21","1","0","0","0.574637142","1","38","0","1","4.859729258","6","51","0","0.451796187","0"
"88","44","0","19","1","0","0","0.558425906","1","77","0","1","5.992781599","1","52","0","0.440321452","0"
"48","24","0","21","1","1","0","0.553208086","1","35","0","1","4.815137436","7","53","0","0.451796187","0"
"240","96","24","21","1","1","0","0.553208086","1","35","0","1","5.269445766","0","47","0","0.451796187","0"
"40","20","0","15","1","0","0","0.740001977","2","240","0","1","5.150725904","0","46","0","0.484142568","0"
"288","116","28","0","1","1","0","0","0","0","0","1","6.835870441","1","55","-1","-1","0"
"384","140","52","0","1","1","0","0","0","0","0","1","6.835870441","1","55","-1","-1","0"
"8","4","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"424","196","16","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"504","204","48","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"512","208","48","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"96","44","4","0","1","1","0","0","0","0","0","1","5.283041818","3","50","-1","-1","0"
"288","112","32","0","1","1","0","0","0","0","0","1","5.283041818","3","53","-1","-1","0"
"360","144","36","0","1","1","0","0","0","0","0","1","5.283041818","3","53","-1","-1","0"
"416","168","40","0","1","1","0","0","0","0","0","1","5.283041818","3","53","-1","-1","0"
"56","24","4","0","1","1","0","0","0","0","0","1","5.441957481","3","48","-1","-1","0"
"1888","824","120","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"48","24","0","0","1","1","0","0","0","0","0","1","-1","-1","51","-1","-1","0"
"72","32","4","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"376","184","4","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"40","20","0","17","1","0","0","0.738642733","2","240","0","1","5.707824979","0","51","0","0.440205084","0"
"56","24","4","0","1","1","0","0","0","0","0","1","-1","-1","49","-1","-1","0"
"96","16","32","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"64","28","4","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"112","52","4","21","1","0","0","0.563751582","1","25","0","1","5.284251349","3","52","0","0.447077199","0"
"112","52","4","21","1","0","0","0.563751582","1","25","0","1","5.284251349","3","52","0","0.447077199","0"
"56","24","4","0","1","1","0","0","0","0","0","1","5.170713287","3","53","-1","-1","0"
"112","48","8","0","1","1","0","0","0","0","0","1","5.170713287","3","55","-1","-1","0"
"32","16","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"248","124","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"400","200","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"664","332","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"736","340","28","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"776","344","44","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"784","348","44","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"824","352","60","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"912","364","92","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"1000","376","124","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"1080","384","156","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"1120","388","172","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"1120","388","172","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"1120","388","172","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"1120","388","172","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"1120","388","172","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"1208","400","204","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"1296","412","236","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"1352","424","252","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"1408","436","268","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"72","32","4","0","1","1","0","0","0","0","0","1","5.632647342","12","40","-1","-1","0"
"128","56","8","0","1","1","0","0","0","0","0","1","5.632647342","12","40","-1","-1","0"
"184","80","12","0","1","1","0","0","0","0","0","1","5.632647342","12","56","-1","-1","0"
"256","112","16","0","1","1","0","0","0","0","0","1","5.632647342","12","56","-1","-1","0"
"304","136","16","21","1","1","0","0.552948002","1","91","0","1","7.077511797","3","47","0","0.447077199","0"
"408","180","24","21","1","1","0","0.552948002","1","91","0","1","5.632647342","12","56","0","0.447077199","0"
"432","192","24","21","1","1","0","0.552948002","1","91","0","1","5.632647342","12","56","0","0.447077199","0"
"472","212","24","15","1","1","0","0.732020533","2","236","0","1","5.431918076","0","47","0","0.477883508","0"
"56","24","4","0","1","1","0","0","0","0","0","1","6.099120909","1","51","-1","-1","0"
"112","48","8","0","1","1","0","0","0","0","0","1","6.099120909","1","51","-1","-1","0"
"32","16","0","13","1","0","0","0.731410417","2","240","0","1","5.4311131","0","48","0","0.473737269","0"
"48","24","0","13","1","0","0","0.731410417","2","240","0","1","5.4311131","0","48","0","0.473737269","0"
"72","36","0","11","1","0","0","0.736183245","2","242","0","1","5.456960003","0","53","0","0.498153527","0"
"56","28","0","27","1","1","0","0.436707595","1","9","0","1","7.667747745","1","48","1","0.353477441","0"
"104","52","0","27","1","1","0","0.436707595","1","9","0","1","6.746395448","4","49","1","0.353477441","0"
"160","80","0","27","1","1","0","0.436707595","1","9","0","1","7.667747745","1","48","1","0.353477441","0"
"224","108","0","27","1","1","0","0.436707595","1","9","0","1","6.746395448","4","49","1","0.353477441","0"
"272","116","16","27","1","1","0","0.436707595","1","9","0","1","6.746395448","4","49","1","0.353477441","0"
"328","124","36","27","1","1","0","0.436707595","1","9","0","1","6.746395448","4","49","1","0.353477441","0"
"368","128","52","27","1","1","0","0.436707595","1","9","0","1","6.746395448","4","49","1","0.353477441","0"
"408","132","68","27","1","1","0","0.436707595","1","9","0","1","6.746395448","4","49","1","0.353477441","0"
"22952","156","11316","27","1","1","0","0.436707595","1","9","0","1","6.746395448","4","49","1","0.353477441","0"
"23288","284","11356","27","1","1","0","0.436707595","1","9","0","1","6.746395448","4","49","1","0.353477441","0"
"48","24","0","0","1","1","0","0","0","0","0","1","-1","-1","47","-1","-1","0"
"96","48","0","0","1","1","0","0","0","0","0","1","-1","-1","47","-1","-1","0"
"144","72","0","0","1","1","0","0","0","0","0","1","-1","-1","47","-1","-1","0"
"192","96","0","0","1","1","0","0","0","0","0","1","-1","-1","47","-1","-1","0"
"240","120","0","0","1","1","0","0","0","0","0","1","-1","-1","47","-1","-1","0"
"288","144","0","0","1","1","0","0","0","0","0","1","-1","-1","47","-1","-1","0"
"336","168","0","0","1","1","0","0","0","0","0","1","-1","-1","47","-1","-1","0"
"376","188","0","15","1","1","0","0.738324535","2","242","0","1","5.569353294","0","52","0","0.480296384","0"
"72","36","0","27","1","1","0","0.436707595","1","9","0","1","7.667747745","1","48","1","0.353477441","0"
"136","68","0","27","1","1","0","0.436707595","1","9","0","1","-1","-1","53","1","0.353477441","0"
"200","96","4","27","1","1","0","0.436707595","1","9","0","1","-1","-1","53","1","0.353477441","0"
"248","120","4","27","1","1","0","0.436707595","1","9","0","1","-1","-1","53","1","0.353477441","0"
"288","140","4","17","1","1","0","0.735585084","2","241","0","1","5.595808982","0","49","0","0.489515882","0"
"336","164","4","17","1","1","0","0.730921734","2","241","0","1","-1","-1","43","0","0.489515882","0"
"2376","1188","0","817","1","0","0","0.732902162","2","242","0","1","-1","-1","54","0","0.440241016","0"
"32","16","0","0","1","1","0","0","0","0","0","1","6.063735435","12","50","-1","-1","0"
"64","32","0","0","1","1","0","0","0","0","0","1","6.063735435","12","54","-1","-1","0"
"112","56","0","23","1","1","0","0.730034714","2","243","0","1","-1","-1","48","0","0.422702514","0"
"56","28","0","0","1","1","0","0","0","0","0","1","6.046345609","2","42","-1","-1","0"
"104","52","0","0","1","1","0","0","0","0","0","1","6.046345609","2","42","-1","-1","0"
"456","100","128","133","1","1","0","0.550568054","1","47","0","1","6.983653146","6","49","0","0.432665023","0"
"592","168","128","133","1","1","0","0.70340733","4","359","0","1","5.354793246","0","45","0","0.477741016","0"
"16","8","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"32","16","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"48","24","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"40","20","0","0","1","1","0","0","0","0","0","1","5.945688623","2","37","-1","-1","0"
"80","40","0","17","1","1","0","0.737449479","2","241","0","1","6.683509301","0","50","0","0.422697557","0"
